id,sku,name,price,currency,in_stock,categories,short_description,permalink
1000uf-35v-electrolytic-capacitor,1000uf-35v-electrolytic-capacitor,1000uF 35V Electrolytic Capacitor,20,BDT,yes,,,https://makersbd.com/product/1000uf-35v-electrolytic-capacitor
2200uf-25v-electrolytic-capacitor,2200uf-25v-electrolytic-capacitor,2200uF 25V Electrolytic Capacitor,25,BDT,yes,,,https://makersbd.com/product/2200uf-25v-electrolytic-capacitor
5mm-small-ldr-light-sensor-resistor,5mm-small-ldr-light-sensor-resistor,LDR Sensor Light Dependent Resistor Sensor Small Size 5mm,10,BDT,yes,,,https://makersbd.com/product/5mm-small-ldr-light-sensor-resistor
crocodile-alligator-clip-set-1pair,crocodile-alligator-clip-set-1pair,Crocodile Alligator Clip Set 1 Pair Red and Black,15,BDT,yes,,,https://makersbd.com/product/crocodile-alligator-clip-set-1pair
18650-lithium-battery-charger-3.7v-1000ma,18650-lithium-battery-charger-3.7v-1000ma,Lithium Battery Charger 4.2V 1000mA AC 220V to DC 18650/16340/14500/17670 Batter...,150,BDT,yes,,,https://makersbd.com/product/18650-lithium-battery-charger-3.7v-1000ma
5v-dc-adapter-charger-1a,5v-dc-adapter-charger-1a,5V DC Adapter Charger with Dual Jack 1A with Indicator,150,BDT,yes,,,https://makersbd.com/product/5v-dc-adapter-charger-1a
lm-7812-12v-voltage-regulator-ic-fixed-voltage,lm-7812-12v-voltage-regulator-ic-fixed-voltage,LM7812 Voltage Regulator IC 12V 1.5A 3 Pin Leads TO-220 Package Fixed Voltage,25,BDT,yes,,,https://makersbd.com/product/lm-7812-12v-voltage-regulator-ic-fixed-voltage
lm-7809-9v-voltage-regulator-ic-fixed-voltage,lm-7809-9v-voltage-regulator-ic-fixed-voltage,L7809 Voltage Regulator IC L7809CV 9V 1.5A 3 Pin TO-220 Fixed 9V Voltage Regula...,25,BDT,yes,,,https://makersbd.com/product/lm-7809-9v-voltage-regulator-ic-fixed-voltage
lm-7805-5v-regulator-ic-fixed-voltage,lm-7805-5v-regulator-ic-fixed-voltage,LM7805 Voltage Regulator IC 5V 1.5A 3 Pin Leads TO-220 Package Fixed Voltage,30,BDT,yes,,,https://makersbd.com/product/lm-7805-5v-regulator-ic-fixed-voltage
high-temp-thermal-tape-polyimide-insulation-7mm,high-temp-thermal-tape-polyimide-insulation-7mm,High Temperature Heat Tape Thermal Polyimide Insulation 7mm Wide Adhesive Tape,240,BDT,yes,,,https://makersbd.com/product/high-temp-thermal-tape-polyimide-insulation-7mm
pro-solder-tips-conical-type-900m-black,pro-solder-tips-conical-type-900m-black,Professional Soldering Iron Bit 900M Tip Conical Type Lead Free Soldering- Black...,170,BDT,yes,,,https://makersbd.com/product/pro-solder-tips-conical-type-900m-black
pro-solder-tips-knife-type-900m-black,pro-solder-tips-knife-type-900m-black,Professional Soldering Iron Bit 900M-T-K Tip Knife Type Lead Free Soldering- Bla...,170,BDT,yes,,,https://makersbd.com/product/pro-solder-tips-knife-type-900m-black
battery-solder-paste-flux-for-lithium-ion-battery,battery-solder-paste-flux-for-lithium-ion-battery,"Magic Solder Paste for Lithium Battery, Steel etc.",150,BDT,yes,,,https://makersbd.com/product/battery-solder-paste-flux-for-lithium-ion-battery
1000mah-lithium-polymer-battery-803040,1000mah-lithium-polymer-battery-803040,1000mAh 3.7V Lithium Polymer Battery 803040 with Protection board BMS,250,BDT,yes,,,https://makersbd.com/product/1000mah-lithium-polymer-battery-803040
original-new-3c-high%20discharge,original-new-3c-high%20discharge,Original Brand New 3C High Discharge 18650 Lithium-Ion Battery 2500mAh 7.5A for...,490,BDT,yes,,,https://makersbd.com/product/original-new-3c-high%20discharge
0305,0305,3.7V 35mAh Lithium Polymer Battery TWS replacement Battery Small Diy Projects,85,BDT,yes,,,https://makersbd.com/product/0305
liitokala-lii-500-18650-battery-capacity-tester-with-charger,liitokala-lii-500-18650-battery-capacity-tester-with-charger,Original Liitokala Lii-500 Battery Capacity Tester with Charger,2400,BDT,yes,,,https://makersbd.com/product/liitokala-lii-500-18650-battery-capacity-tester-with-charger
60w-hot-glue-gun-3pcs-free-glue-sticks,60w-hot-glue-gun-3pcs-free-glue-sticks,60 Watt Hot Melt Glue Gun with 3Pcs FREE Glue Sticks,260,BDT,yes,,,https://makersbd.com/product/60w-hot-glue-gun-3pcs-free-glue-sticks
esp32-wroom-dev-kit-price-in-bd,esp32-wroom-dev-kit-price-in-bd,ESP32 Wroom DEV KIT V1 WiFi Development Board Micro USB Dual Core,590,BDT,yes,,,https://makersbd.com/product/esp32-wroom-dev-kit-price-in-bd
nrf24l01-pa-lna-wireless-module,nrf24l01-pa-lna-wireless-module,NRF24L01+PA+LNA Wireless Module with Antenna,355,BDT,yes,,,https://makersbd.com/product/nrf24l01-pa-lna-wireless-module
3s-12.6v-2a-18650-lithium-battery-pack-new-original,3s-12.6v-2a-18650-lithium-battery-pack-new-original,12.6V 3S 2Amp Brand New Battery Pack with Genuine 18650 Battery,820,BDT,yes,,,https://makersbd.com/product/3s-12.6v-2a-18650-lithium-battery-pack-new-original
mini-keychain-bamboo-flashlight-titanium-body,mini-keychain-bamboo-flashlight-titanium-body,Titanium Bamboo Light Mini Flashlight USB Rechargeable with Battery 130 Lumen,1490,BDT,yes,,,https://makersbd.com/product/mini-keychain-bamboo-flashlight-titanium-body
3.7v-250mah-small-lithium-battery-tws,3.7v-250mah-small-lithium-battery-tws,"3.7V 250mAh with BMS Small Lithium Li-po Battery for TWS, Smartwatch, Diy Projec...",190,BDT,yes,,,https://makersbd.com/product/3.7v-250mah-small-lithium-battery-tws
magic-soldering-tip-cleaner-for-oxidized-head,magic-soldering-tip-cleaner-for-oxidized-head,Magic Tip Cleaner for Soldering Iron Non-stick for oxidized Head Resurrection Ox...,70,BDT,yes,,,https://makersbd.com/product/magic-soldering-tip-cleaner-for-oxidized-head
solder-iron-bit-set-5pcs-908model,solder-iron-bit-set-5pcs-908model,Soldering Iron Bit Set 5 Pcs for 908 Model Regular Quality,190,BDT,yes,,,https://makersbd.com/product/solder-iron-bit-set-5pcs-908model
b5k-potentiometer-volume-knob,b5k-potentiometer-volume-knob,5K B5K Potentiometer Volume Regulator with Knob,45,BDT,yes,,,https://makersbd.com/product/b5k-potentiometer-volume-knob
b10k-potentiometer-volume-knob,b10k-potentiometer-volume-knob,10K B10K Potentiometer Volume Regulator with Knob,45,BDT,yes,,,https://makersbd.com/product/b10k-potentiometer-volume-knob
b50k-potentiometer-volume-knob,b50k-potentiometer-volume-knob,50K B50K Potentiometer Volume Regulator with Knob,45,BDT,yes,,,https://makersbd.com/product/b50k-potentiometer-volume-knob
b100k-potentiometer-volume-knob,b100k-potentiometer-volume-knob,100K B100K Potentiometer Volume Regulator with Knob,45,BDT,yes,,,https://makersbd.com/product/b100k-potentiometer-volume-knob
0291,0291,NE555P Timer IC Programming Oscillator Chip with 8 Pin DIP Sockets,35,BDT,yes,,,https://makersbd.com/product/0291
kdc11-power-on-off-rocker-switch,kdc11-power-on-off-rocker-switch,Rocker Switch KCD11 Power On Off Mini Switch Red Black,45,BDT,yes,,,https://makersbd.com/product/kdc11-power-on-off-rocker-switch
banana-connector-2-pair-4mm,banana-connector-2-pair-4mm,Banana Plug Socket Jack 2 Pairs Red and Black 4mm,110,BDT,yes,,,https://makersbd.com/product/banana-connector-2-pair-4mm
24v-ultrasonic-mist-maker-12-color-led-with-adapter,24v-ultrasonic-mist-maker-12-color-led-with-adapter,Ultrasonic Mist Maker Color Changing DC 24V 12 LED Fogger With Power Adapter,950,BDT,yes,,,https://makersbd.com/product/24v-ultrasonic-mist-maker-12-color-led-with-adapter
1s-3.7v-battery-level-indicator-module,1s-3.7v-battery-level-indicator-module,1S 3.7V Lithium Battery Capacity Indicator Module 4.2V Display,160,BDT,yes,,,https://makersbd.com/product/1s-3.7v-battery-level-indicator-module
soil-moisture-sensor-for-arduino-projects,soil-moisture-sensor-for-arduino-projects,Soil Moisture Hygrometer Detection Humidity Sensor Module For arduino,160,BDT,yes,,,https://makersbd.com/product/soil-moisture-sensor-for-arduino-projects
high-speed-bldc-transparent-fan-motor,high-speed-bldc-transparent-fan-motor,High Speed Transparent BLDC Brushless Fan Motor 12V 4 Blades High Air Flow 4 inc...,340,BDT,yes,,,https://makersbd.com/product/high-speed-bldc-transparent-fan-motor
0.36-inch-mini-voltmeter-2-wire,0.36-inch-mini-voltmeter-2-wire,0.36 Inch Mini Voltmeter 2-Wire RED LED Display DC 2.5-30V Battery Voltage Panel...,110,BDT,yes,,,https://makersbd.com/product/0.36-inch-mini-voltmeter-2-wire
qc-pd-trigger-board-5v-20v,qc-pd-trigger-board-5v-20v,Type-C PD Trigger PD Decoy Module DC-DC QC Trigger Board Spoof Scam DC 5V-20V,220,BDT,yes,,,https://makersbd.com/product/qc-pd-trigger-board-5v-20v
mini-round-solar-panel-with-10-leds,mini-round-solar-panel-with-10-leds,Mini Round Solar Panel with 10 Leds for Student Projects,220,BDT,yes,,,https://makersbd.com/product/mini-round-solar-panel-with-10-leds
mini-solar-panel--polycrystalline-64x46mm,mini-solar-panel--polycrystalline-64x46mm,2V 0.45W Mini Solar Cell Polycrystalline Solar Panel 64x46mm,160,BDT,yes,,,https://makersbd.com/product/mini-solar-panel--polycrystalline-64x46mm
new-ip5356-22.5w-power-bank-circuit-pd-qc,new-ip5356-22.5w-power-bank-circuit-pd-qc,New IP5356 22.5W Power Bank Circuit PD QC Fast Charging With Display,290,BDT,yes,,,https://makersbd.com/product/new-ip5356-22.5w-power-bank-circuit-pd-qc
xy-p15w-30w-digital-power-amplifier-bluetooth-board,xy-p15w-30w-digital-power-amplifier-bluetooth-board,30W High Power Digital Amplifier Bluetooth 5.0 Stereo Board XY-P15W,420,BDT,yes,,,https://makersbd.com/product/xy-p15w-30w-digital-power-amplifier-bluetooth-board
hoco-hx67-ultra-high-speed-jet-fan,hoco-hx67-ultra-high-speed-jet-fan,Hoco HX67 Ultra-High Speed Portable Force Jet Fan 80000RPM,2450,BDT,yes,,,https://makersbd.com/product/hoco-hx67-ultra-high-speed-jet-fan
brushless-mini-dv-motor-12v-4w,brushless-mini-dv-motor-12v-4w,Brushless Mini Fan DC7.4-12V 4W High Air Bolume with LED DIY Parts,250,BDT,yes,,,https://makersbd.com/product/brushless-mini-dv-motor-12v-4w
908-adjustable-60w-soldering%20iron-ac220v,908-adjustable-60w-soldering%20iron-ac220v,908 Adjustable Heat Controlled 60W Soldering Iron Better Quality,360,BDT,yes,,,https://makersbd.com/product/908-adjustable-60w-soldering%20iron-ac220v
10000mah-3.7v-li-po-battery-compact,10000mah-3.7v-li-po-battery-compact,10000mAh 3.7V Lithium Polymer Rechargeable Battery Brand new,540,BDT,yes,,,https://makersbd.com/product/10000mah-3.7v-li-po-battery-compact
12v--5a-smart-auto-cut-charger-fon1205,12v--5a-smart-auto-cut-charger-fon1205,12V-5A Smart Auto Cut Battery Charger with Cooling Fan STAR FON-1205,650,BDT,yes,,,https://makersbd.com/product/12v--5a-smart-auto-cut-charger-fon1205
thermal-glue-adhesive-paste,thermal-glue-adhesive-paste,Thermal Adhesive Glue For TRANSISTOR MOSFET IC CHIP VGA RAM LED IC 8CKC Cooler R...,130,BDT,yes,,,https://makersbd.com/product/thermal-glue-adhesive-paste
heatsink-aluminium-14-14-6mm,heatsink-aluminium-14-14-6mm,"Aluminum Heatsink 14x14x6mm for IC Chip, RAM LED IC Electronic Cooling",42,BDT,yes,,,https://makersbd.com/product/heatsink-aluminium-14-14-6mm
bm730-dc7v-30v-voltmeter-ammeter-buzzer,bm730-dc7v-30v-voltmeter-ammeter-buzzer,BM730 DC7V~30V Voltmeter Ammeter Tester with Buzzer Alarm,970,BDT,yes,,,https://makersbd.com/product/bm730-dc7v-30v-voltmeter-ammeter-buzzer
3v-high-bright-led-torch-head,3v-high-bright-led-torch-head,3V High Bright Transparent LED Torch Head for Diy Makers,55,BDT,yes,,,https://makersbd.com/product/3v-high-bright-led-torch-head
12.6v-3a-lithium-battery-charger-,12.6v-3a-lithium-battery-charger-,12.6V 3A Charger for 3S Lithium-ion Battery Pack with Full Charge Indicator BIGM...,450,BDT,yes,,,https://makersbd.com/product/12.6v-3a-lithium-battery-charger-
3-cell-powerbankcase-10w,3-cell-powerbankcase-10w,Stylish 3 Cell Power Bank Case for 18650 Lithium Battery,340,BDT,yes,,,https://makersbd.com/product/3-cell-powerbankcase-10w
noha-12v-dc-motor-oscillating-5w,noha-12v-dc-motor-oscillating-5w,NOHA 12V DC Motor 5W DC Oscillating Fan 16000RPM,210,BDT,yes,,,https://makersbd.com/product/noha-12v-dc-motor-oscillating-5w
baku-bk80-solder-paste-resin,baku-bk80-solder-paste-resin,BAKU BK-80 Liquid Soldering Paste Resin 80g,70,BDT,yes,,,https://makersbd.com/product/baku-bk80-solder-paste-resin
908-soldering-iron-coil,908-soldering-iron-coil,908 Model Regulator Soldering Iron Coil 60 Watt 1Pc,85,BDT,yes,,,https://makersbd.com/product/908-soldering-iron-coil
60w-soldering-iron-coil-22,60w-soldering-iron-coil-22,60W Soldering Iron Coil AC 220v,80,BDT,yes,,,https://makersbd.com/product/60w-soldering-iron-coil-22
remote-control-bulb-holder,remote-control-bulb-holder,Remote Control Wireless Led Bulb Holder,520,BDT,yes,,,https://makersbd.com/product/remote-control-bulb-holder
soldering-lead-25g-welding-wire-reel,soldering-lead-25g-welding-wire-reel,Soldering Lead 25g Welding Wire Reel 0.8mm 1.2mm Rosin Core 1Pc,75,BDT,yes,,,https://makersbd.com/product/soldering-lead-25g-welding-wire-reel
soldering-resin-6g-pack,soldering-resin-6g-pack,Soldering Resin 6g Paper Pack 1Pc,15,BDT,yes,,,https://makersbd.com/product/soldering-resin-6g-pack
ac220v-to-quick-charge-adapter-pcb-board-22.5w,ac220v-to-quick-charge-adapter-pcb-board-22.5w,"AC 220V to PD+QC 33W Fast Charging Adapter PCB Board 5V, 9V, 12V 22.5W",350,BDT,yes,,,https://makersbd.com/product/ac220v-to-quick-charge-adapter-pcb-board-22.5w
dt830d-mini-digital-multimeter-voltmeter-ammeter,dt830d-mini-digital-multimeter-voltmeter-ammeter,DT830D Digital Multimeter Voltmeter Ammeter DT-830D,290,BDT,yes,,,https://makersbd.com/product/dt830d-mini-digital-multimeter-voltmeter-ammeter
motion-sensor-bulb-holder-pir-infrared-sensor,motion-sensor-bulb-holder-pir-infrared-sensor,Motion Sensor Bulb Holder PIR Infrared Sensor Automatic Switch E27 Body Inductio...,420,BDT,yes,,,https://makersbd.com/product/motion-sensor-bulb-holder-pir-infrared-sensor
mini-bluetooth-audio-receiver-decoder-board,mini-bluetooth-audio-receiver-decoder-board,Mini Bluetooth Audio Receiver Board Bluetooth 5.0 MP3 Lossless Decoder Board,175,BDT,yes,,,https://makersbd.com/product/mini-bluetooth-audio-receiver-decoder-board
12v-battery-charging-control-board-autocut,12v-battery-charging-control-board-autocut,12V Battery Charging Control Board XH-M601 Intelligent Autocut Module,250,BDT,yes,,,https://makersbd.com/product/12v-battery-charging-control-board-autocut
ip5356-power-bank-circuit-22.5w-qc-pd-with%20display,ip5356-power-bank-circuit-22.5w-qc-pd-with%20display,22.5W Power Bank Circuit IP5356 TYPE-C Micro 4 USB PD QC Fast Charging with Disp...,310,BDT,yes,,,https://makersbd.com/product/ip5356-power-bank-circuit-22.5w-qc-pd-with%20display
16v-470uf-cap,16v-470uf-cap,16V 470uf Capacitor,8,BDT,yes,,,https://makersbd.com/product/16v-470uf-cap
relay-srd-12vdc-sl-a-5-pin,relay-srd-12vdc-sl-a-5-pin,1Pc Relay SRD-12VDC-SL-A 5 PIN,40,BDT,yes,,,https://makersbd.com/product/relay-srd-12vdc-sl-a-5-pin
diy-moudular-dc-ups-project-pack,diy-moudular-dc-ups-project-pack,DIY Modular Mini DC UPS Project Pack,323,BDT,yes,,,https://makersbd.com/product/diy-moudular-dc-ups-project-pack
ds3231-at24C32-iic-precision-clock-real-time-clock-module,ds3231-at24C32-iic-precision-clock-real-time-clock-module,DS3231 AT24C32 IIC High Precision Real Time Clock Module 3.3V/5V Memory RTC,290,BDT,yes,,,https://makersbd.com/product/ds3231-at24C32-iic-precision-clock-real-time-clock-module
arduino-buzzer-module-3.3v-5v,arduino-buzzer-module-3.3v-5v,Passive Buzzer Module for arduino Diy Kit,70,BDT,yes,,,https://makersbd.com/product/arduino-buzzer-module-3.3v-5v
ky-022-ir-receiver-module,ky-022-ir-receiver-module,KY-022 Universal IR Infrared Sensor Receiver Module,65,BDT,yes,,,https://makersbd.com/product/ky-022-ir-receiver-module
1s-bms-10a-3.7v-li-ion-4-6mos,1s-bms-10a-3.7v-li-ion-4-6mos,1S BMS 10A 3.7V Li-ion 4 6MOS BMS Battery Protection Board Lithium Lion Battery,75,BDT,yes,,,https://makersbd.com/product/1s-bms-10a-3.7v-li-ion-4-6mos
traffic-light-mod-arduino-red-yellow-green,traffic-light-mod-arduino-red-yellow-green,Traffic Light System Module for Arduino Red Yellow Green,105,BDT,yes,,,https://makersbd.com/product/traffic-light-mod-arduino-red-yellow-green
sx1308-step-up-boost-converter,sx1308-step-up-boost-converter,Mini Boost Converter Adjustable Step Up 2-24V to 2-28V 2A SX1308,99,BDT,yes,,,https://makersbd.com/product/sx1308-step-up-boost-converter
dual-usb-module-6v-40v-to-5v-3a-lm2596,dual-usb-module-6v-40v-to-5v-3a-lm2596,Dual USB Module 6V-40V to 5V 3A LM2596 Step-Down Solar to Charging Module,230,BDT,yes,,,https://makersbd.com/product/dual-usb-module-6v-40v-to-5v-3a-lm2596
dual-axis-xy-joystick-module-ps2-joystick-ky-023,dual-axis-xy-joystick-module-ps2-joystick-ky-023,Dual-axis XY Joystick Module PS2 Joystick Control Lever Sensor For arduino KY-02...,155,BDT,yes,,,https://makersbd.com/product/dual-axis-xy-joystick-module-ps2-joystick-ky-023
esp-32-wifi-Bluetooth-dev-board-2432S028,esp-32-wifi-Bluetooth-dev-board-2432S028,ESP32 WIFI & Bluetooth Dev. Board ESP32-2432S028 2.8 inch Module 240*320 Touch D...,2990,BDT,yes,,,https://makersbd.com/product/esp-32-wifi-Bluetooth-dev-board-2432S028
12v-3a-transformer-12-0-12-made-in-china,12v-3a-transformer-12-0-12-made-in-china,12V 3Amp China Transformer 12-0-12v AC 220V to DC 12 Volt 3A,450,BDT,yes,,,https://makersbd.com/product/12v-3a-transformer-12-0-12-made-in-china
25w-cob-led-module-with-remote-control-4v-lithium-ion-battery,25w-cob-led-module-with-remote-control-4v-lithium-ion-battery,4V LED Module with Remote Control – 25W,400,BDT,yes,,,https://makersbd.com/product/25w-cob-led-module-with-remote-control-4v-lithium-ion-battery
mini-humidifier-kit-mist-maker-with-driver,mini-humidifier-kit-mist-maker-with-driver,USB Mini Humidifier DIY Kit Mist Maker and Driver Circuit Fogger Atomizer,250,BDT,yes,,,https://makersbd.com/product/mini-humidifier-kit-mist-maker-with-driver
5000-kv-high-voltage-sefl-defene-tool,5000-kv-high-voltage-sefl-defene-tool,High Voltage Electric Shock Self Defence Device for Personal Safety 5000KV,990,BDT,yes,,,https://makersbd.com/product/5000-kv-high-voltage-sefl-defene-tool
uno-r3-wifi-development-board-type-c-esp8266-esp-12E-wemos-d1,uno-r3-wifi-development-board-type-c-esp8266-esp-12E-wemos-d1,UNO R3 TYPE-C interface WiFi Development Board Based ESP8266 ESP-12E WeMos D1,590,BDT,yes,,,https://makersbd.com/product/uno-r3-wifi-development-board-type-c-esp8266-esp-12E-wemos-d1
4pc-ws2812b-5050-led-64bit-module-with-arduino-nano,4pc-ws2812b-5050-led-64bit-module-with-arduino-nano,4Pc WS2812b 5050 RGB 8x8 64Bit Panel with Arduino Nano,1820,BDT,yes,,,https://makersbd.com/product/4pc-ws2812b-5050-led-64bit-module-with-arduino-nano
12v-to-220v-40w-inverter-mini,12v-to-220v-40w-inverter-mini,12V to 220V Mini Inverter 40w for LED Bulb Mobile Charge Small Electric Applianc...,250,BDT,yes,,,https://makersbd.com/product/12v-to-220v-40w-inverter-mini
pd-22.5w-ip5356-fast-charging-power-bank-module,pd-22.5w-ip5356-fast-charging-power-bank-module,PD 22.5W IP5356 Fast Charging Power Bank Circuit With Display,300,BDT,yes,,,https://makersbd.com/product/pd-22.5w-ip5356-fast-charging-power-bank-module
mini-ups-circuit-40w-v31-new,mini-ups-circuit-40w-v31-new,"Mini UPS Circuit for Wifi Router ONU 5V,9V,12V,12V Output 40W",500,BDT,yes,,,https://makersbd.com/product/mini-ups-circuit-40w-v31-new
dl21700-4000mah-li-ion-battery-price-in-bd,dl21700-4000mah-li-ion-battery-price-in-bd,DL21700 Original 4000mAh Capacity Brand New Lithium-Ion Battery,460,BDT,yes,,,https://makersbd.com/product/dl21700-4000mah-li-ion-battery-price-in-bd
dl18650-2000mah-li-ion-digital-battery-price-in-bd,dl18650-2000mah-li-ion-digital-battery-price-in-bd,DL18650 Original 2000mAh Capacity Brand New Digital Lithium-Ion Battery,270,BDT,yes,,,https://makersbd.com/product/dl18650-2000mah-li-ion-digital-battery-price-in-bd
dl18650-2500mah-li-ion-digital-battery-price-in-bd,dl18650-2500mah-li-ion-digital-battery-price-in-bd,DL18650 Original 2500mAh Capacity Brand New Digital Lithium-Ion Battery,300,BDT,yes,,,https://makersbd.com/product/dl18650-2500mah-li-ion-digital-battery-price-in-bd
6-inch-12v-dc-brushless-fan-blade-high-rpm-3blades,6-inch-12v-dc-brushless-fan-blade-high-rpm-3blades,BLDC Brushless Fan Motor 12V Fan Core 3 Blades High Air Flow 6 inch,530,BDT,yes,,,https://makersbd.com/product/6-inch-12v-dc-brushless-fan-blade-high-rpm-3blades
6-inch-9v-dc-brushless-fan-blade-high-rpm-3blades,6-inch-9v-dc-brushless-fan-blade-high-rpm-3blades,BLDC 5V Fan Brushless Fan Motor 3 Blades High Air 6 inch,499,BDT,yes,,,https://makersbd.com/product/6-inch-9v-dc-brushless-fan-blade-high-rpm-3blades
6-inch-5v-dc-brushless-fan-blade-high-rpm-3blades,6-inch-5v-dc-brushless-fan-blade-high-rpm-3blades,BLDC Brushless Fan Motor with Digital Speed Controller Charger Circuit 3.7V DC F...,499,BDT,yes,,,https://makersbd.com/product/6-inch-5v-dc-brushless-fan-blade-high-rpm-3blades
908-adjustable-soldering-iron-60W,908-adjustable-soldering-iron-60W,908 Adjustable Soldering Iron 220V 60W Variable Temperature,399,BDT,yes,,,https://makersbd.com/product/908-adjustable-soldering-iron-60W
7-colour-rgb-led-plate-220v,7-colour-rgb-led-plate-220v,7 Colour RGB LED Lamp Plate AC220V 9W Smart SMD lamp Board,75,BDT,yes,,,https://makersbd.com/product/7-colour-rgb-led-plate-220v
xh-m139-2x-50w-100w-power-amplifier-non-smd-preamp,xh-m139-2x-50w-100w-power-amplifier-non-smd-preamp,XH-M139 TPA3116D2 2x 50W +100W 2.1 Channel Digital Subwoofer Power Amplifier Boa...,810,BDT,yes,,,https://makersbd.com/product/xh-m139-2x-50w-100w-power-amplifier-non-smd-preamp
gear-motor-dual-shaft-robot-car,gear-motor-dual-shaft-robot-car,DC 3V-6V Gear Motor Dual Shaft 125RPM for Arduino Smart Car Robot Wheels,95,BDT,yes,,,https://makersbd.com/product/gear-motor-dual-shaft-robot-car
25-in-1-screwdriver-set,25-in-1-screwdriver-set,25 in 1 Screw Driver Set Hexagonal Flat Star Head Magnetic Screwdriver Head 6024...,320,BDT,yes,,,https://makersbd.com/product/25-in-1-screwdriver-set
usb-mist-maker-mini-humidifier-ultrasonic,usb-mist-maker-mini-humidifier-ultrasonic,USB Mini Humidifier Mist Maker and Driver Circuit Board Fogger DIY Kits,190,BDT,yes,,,https://makersbd.com/product/usb-mist-maker-mini-humidifier-ultrasonic
ultra-bright-cob-led-rect,ultra-bright-cob-led-rect,5V Ultra Bright COB LED Light Module,195,BDT,yes,,,https://makersbd.com/product/ultra-bright-cob-led-rect
2.4g-wifi-antenna-2400-2500mhz,2.4g-wifi-antenna-2400-2500mhz,"2.4G WIFI module uses IPEX to SMA female external antenna adapter, with SMA male...",195,BDT,yes,,,https://makersbd.com/product/2.4g-wifi-antenna-2400-2500mhz
1-inch-high-bass-driver-speake,1-inch-high-bass-driver-speake,2 Inch High Bass Full Range 3W Driver Speaker 1Pc,195,BDT,yes,,,https://makersbd.com/product/1-inch-high-bass-driver-speake
ct14-bluetooth-audio-amplifier-5w,ct14-bluetooth-audio-amplifier-5w,CT14 Micro Stereo Bluetooth Amplifier Board 3.7v 5W+5W with Charging Port for Re...,265,BDT,yes,,,https://makersbd.com/product/ct14-bluetooth-audio-amplifier-5w
4-channel-qc3-fast-charging-module,4-channel-qc3-fast-charging-module,4 USB QC3.0 QC2.0 DC-DC Charging Power Bank Module 6-32V to Quick Charger Circui...,490,BDT,yes,,,https://makersbd.com/product/4-channel-qc3-fast-charging-module
4v-cob-led-12-led,4v-cob-led-12-led,3.6V-4V Ultra Bright COB LED Mini LED Light for Diy 1Pc,55,BDT,yes,,,https://makersbd.com/product/4v-cob-led-12-led
10k-ntc-thermal-sensor-waterproof,10k-ntc-thermal-sensor-waterproof,NTC 10K Ohm Waterproof Digital Thermal Temperature Sensor Probe 1M,95,BDT,yes,,,https://makersbd.com/product/10k-ntc-thermal-sensor-waterproof
sim800l-module-replaces-sim900a,sim800l-module-replaces-sim900a,SIM800L Module Replaces SIM900A SMS Data GSM GPRS 4 Frequency for DIY,750,BDT,yes,,,https://makersbd.com/product/sim800l-module-replaces-sim900a
vero-board-65-by-144-diy,vero-board-65-by-144-diy,Vero Board for Diy Elecronics Project,75,BDT,yes,,,https://makersbd.com/product/vero-board-65-by-144-diy
12v-to-5V-dual-usb-3a-charger,12v-to-5V-dual-usb-3a-charger,"9V 12V 24V to 5V Dual USB 3A Charger for Battery, Solar, Car Double USB Charging...",155,BDT,yes,,,https://makersbd.com/product/12v-to-5V-dual-usb-3a-charger
water-oil-cooking-food-thermometer,water-oil-cooking-food-thermometer,Water Oil Cooking Food Thermometer Stainless Steel Probe,290,BDT,yes,,,https://makersbd.com/product/water-oil-cooking-food-thermometer
double-layer-veroboard-50mmx70mm,double-layer-veroboard-50mmx70mm,Double Layer Veroboard 50*70mm,95,BDT,yes,,,https://makersbd.com/product/double-layer-veroboard-50mmx70mm
mb-102-solderless-breadboard,mb-102-solderless-breadboard,MB-102 Solderless Breadboard Universal PCB Jumper Test Bread Board,190,BDT,yes,,,https://makersbd.com/product/mb-102-solderless-breadboard
4-Channel-Wireless-RFRemote-Control-Wireless-Remote-Control-Transmitter-Receiver,4-Channel-Wireless-RFRemote-Control-Wireless-Remote-Control-Transmitter-Receiver,4 Channel Wireless RF Remote Control Wireless Remote Control Transmitter and Rec...,450,BDT,yes,,,https://makersbd.com/product/4-Channel-Wireless-RFRemote-Control-Wireless-Remote-Control-Transmitter-Receiver
9V-Battery-Connector,9V-Battery-Connector,9V Battery Connector,20,BDT,yes,,,https://makersbd.com/product/9V-Battery-Connector
I2C-Inter-Integrated-Circuit-IIC-Interface-,I2C-Inter-Integrated-Circuit-IIC-Interface-,I2C Inter-Integrated Circuit or IIC Interface Adapter Module for LCD,200,BDT,yes,,,https://makersbd.com/product/I2C-Inter-Integrated-Circuit-IIC-Interface-
SIM-800L-MiN-%20GSM-GPRS-quad-band-Velcro-serial-port,SIM-800L-MiN-%20GSM-GPRS-quad-band-Velcro-serial-port,SIM 800L MiNi GSM GPRS Module Micro SIM board quad-band Velcro serial port,499,BDT,yes,,,https://makersbd.com/product/SIM-800L-MiN-%20GSM-GPRS-quad-band-Velcro-serial-port
4x4-Arduino-16-Key-keypad,4x4-Arduino-16-Key-keypad,4x4 Arduino UNO 16 Key keypad,99,BDT,yes,,,https://makersbd.com/product/4x4-Arduino-16-Key-keypad
