id,sku,name,price,currency,in_stock,categories,short_description,permalink
miniq-bg-6117-drill-stand,4787,MINIQ BG-6117 Aluminum Drill Stand 90° Rotatable Holder main image,2473.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/miniq-bg-6117-drill-stand
super-mini-electric-drill-kit,4676,12V Super Mini Electric Drill Kit with Box main image,1140.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/super-mini-electric-drill-kit
wlxy-wl-800-variable-speed-dremel-tool,4604,WLXY WL-800 18V Variable Speed Rotary Tool Mini Drill main image,1973.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/wlxy-wl-800-variable-speed-dremel-tool
bst-9911a-magnetic-electric-screwdriver-repair,3939,BST-9911A professional magnetic electric screwdriver mobile phone laptop computer household appliance repair,2300.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/bst-9911a-magnetic-electric-screwdriver-repair
mini-pcb-drill-set-high-precision-micro-electric-grinding-drill-box-a-grade,0316,Mini PCB Drill Set High-precision Micro Electric Grinding Drill Box ( A Grade ),1200.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/mini-pcb-drill-set-high-precision-micro-electric-grinding-drill-box-a-grade
saw-blade-for-woodn-5-125mm-20mm-40t-tct-circular-saw-blade-for-wood-cutting,3214,"Saw blade for woodn 5"" 125mm * 20mm 40T tct circular saw blade for wood cutting",350.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/saw-blade-for-woodn-5-125mm-20mm-40t-tct-circular-saw-blade-for-wood-cutting
saw-blade-for-wood-4-110mm-20mm-30t-tct-circular-saw-blade-for-wood-cutting,3215,"SAW BLADE FOR WOOD 4"" 110MM * 20MM 30T TCT CIRCULAR SAW BLADE FOR WOOD CUTTING",300.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/saw-blade-for-wood-4-110mm-20mm-30t-tct-circular-saw-blade-for-wood-cutting
saw-blades-6pcsset-mini-hss-circular,1161,Saw Blades 6pcs/set Mini HSS Circular,334.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/saw-blades-6pcsset-mini-hss-circular
xcort-cordless-screw-driver-drill,3654,Xcort Cordless Screw Driver Drill,2550.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/xcort-cordless-screw-driver-drill
dc-tools-micro-electric-hand-drill-adjustable-variable-speed-electric-drill,3652,DC Tools Micro Electric Hand Drill Adjustable Variable Speed Electric Drill,3500.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/dc-tools-micro-electric-hand-drill-adjustable-variable-speed-electric-drill
6-in-1-screw-remover-set,3272,6 in 1 Screw Remover Damaged Screwdriver Set Broken Bolt Screw Remover Screw Deburrer,648.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/6-in-1-screw-remover-set
steel-rotary-rasp-file-set,3271,"5pcs Steel Rotary Rasp File 1/4"" Shank Rotary Craft Files Rasp Burrs Wood Bits Grinding Power Woodworking Hand Tool",525.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/steel-rotary-rasp-file-set
bullet-ms-cut-off-wheel-4,3230,"Bullet MS Cut Off Wheel 4""",18.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/bullet-ms-cut-off-wheel-4
0-5-3mm-micro-twist-drill-chuck-set-with-6v-motor,2740,0.5-3mm Micro Twist Drill Chuck Set with 6V Motor,266.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/0-5-3mm-micro-twist-drill-chuck-set-with-6v-motor
drill-tools-dremel-diy-amp-polishing-tool-105-piece,1236,Drill Tools Dremel DIY & Polishing Tool 105 Piece,415.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/drill-tools-dremel-diy-amp-polishing-tool-105-piece
drill-chuck-work-for-0-3mm-4mm-mount-inner-hole-diameter-6mm,1201,Drill Chuck Work For 0.3mm ~ 4mm Mount Inner Hole Diameter 6mm,289.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/drill-chuck-work-for-0-3mm-4mm-mount-inner-hole-diameter-6mm
copper-micro-drilling-tool-0-3-3-2mm,0902,0.3-3.2mm Copper Micro Drilling Tool with 3pcs Collect for Jewelry PCB Mobile Phone Precise Repair,459.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/copper-micro-drilling-tool-0-3-3-2mm
hand-held-pcb-drill-machine,0869,Hand-Held PCB Drill Machine,299.00,BDT,yes,handheld-power-tools,,https://electronics.com.bd/hand-held-pcb-drill-machine
sn74175-hexquadruple,6321,SN74175 Quad D-Type Flip-Flop IC High Speed TTL Logic main image,50.00,BDT,yes,ic,,https://electronics.com.bd/sn74175-hexquadruple
ne555-smd-precision-timer-ic,4714,NE555 SMD Precision Timer IC | Astable & Monostable Mode Timer,19.00,BDT,yes,ic,,https://electronics.com.bd/ne555-smd-precision-timer-ic
ka1458-dual-operational-amplifier-ic,4109,KA1458 Dual Operational Amplifier IC,255.00,BDT,yes,ic,,https://electronics.com.bd/ka1458-dual-operational-amplifier-ic
xl4016-8-ampere-buck-ic,4067,XL4016 8-Ampere Buck IC,340.00,BDT,yes,ic,,https://electronics.com.bd/xl4016-8-ampere-buck-ic
lm7915-15v-voltage-regulator,4023,LM7915 -15V Voltage Regulator IC TO-220 Negative Power Supply Stabilizer,20.00,BDT,yes,ic,,https://electronics.com.bd/lm7915-15v-voltage-regulator
lm7905-l7905cv-l7905-7905-5v-1-5a-negative-voltage-regulator-ic-to-220-package,4022,LM7905 L7905CV L7905 7905 -5V 1.5A Negative Voltage Regulator IC TO-220 Package,20.00,BDT,yes,ic,,https://electronics.com.bd/lm7905-l7905cv-l7905-7905-5v-1-5a-negative-voltage-regulator-ic-to-220-package
l7810-10v-voltage-regulator,4020,L7810 10V Voltage Regulator,30.00,BDT,yes,ic,,https://electronics.com.bd/l7810-10v-voltage-regulator
cd4077-quad-exclusive-nor-gate,4019,CD4077 Quad EXCLUSIVE-NOR Gate,30.00,BDT,yes,ic,,https://electronics.com.bd/cd4077-quad-exclusive-nor-gate
ic-7912t-12v-1a-negative-voltage-regulator,4018,IC 7912T -12V 1A Negative Voltage Regulator,26.00,BDT,yes,ic,,https://electronics.com.bd/ic-7912t-12v-1a-negative-voltage-regulator
ad620-instrumentation-amplifier,4016,AD620 Instrumentation Amplifier,575.00,BDT,yes,ic,,https://electronics.com.bd/ad620-instrumentation-amplifier
ca3140-general-purpose-op-amp-ic,4014,CA3140 General Purpose Op-Amp IC,90.00,BDT,yes,ic,,https://electronics.com.bd/ca3140-general-purpose-op-amp-ic
cd4060-14-stage-binary-counter-ic,4012,CD4060 14-Stage Binary Counter IC,32.00,BDT,yes,ic,,https://electronics.com.bd/cd4060-14-stage-binary-counter-ic
cd4033-4033-dip-16-pin-ic,4011,CD4033 4033 DIP 16 Pin IC,46.00,BDT,yes,ic,,https://electronics.com.bd/cd4033-4033-dip-16-pin-ic
ka7910-7910-l7910-lm7910-linear-negative-voltage-regulator,4010,KA7910 7910 L7910 LM7910 Linear Negative Voltage Regulator,79.00,BDT,yes,ic,,https://electronics.com.bd/ka7910-7910-l7910-lm7910-linear-negative-voltage-regulator
l7909cv-to220-l7909-to-220-7909-lm7909-mc7909-voltage-regulator,4009,L7909CV TO220 L7909 TO-220 7909 LM7909 MC7909 voltage regulator,20.00,BDT,yes,ic,,https://electronics.com.bd/l7909cv-to220-l7909-to-220-7909-lm7909-mc7909-voltage-regulator
pic16f887-ip-dip40-microcontroller,4008,PIC16F887-I/P DIP40 Microcontroller,450.00,BDT,yes,ic,,https://electronics.com.bd/pic16f887-ip-dip40-microcontroller
sn74hc14n-7414-hex-inverter-ic,3897,SN74HC14N,40.00,BDT,yes,ic,,https://electronics.com.bd/sn74hc14n-7414-hex-inverter-ic
atmega328p-tqfp-32-microcontroller,3398,TQFP-32 ATMEGA328P-AU ATMEGA328P SOP32 Microcontroller Original Integrated Circuit,438.00,BDT,yes,ic,,https://electronics.com.bd/atmega328p-tqfp-32-microcontroller
ka2206b-ic-2-3w-dual-audio-power-amp,3816,KA2206B ic 2.3W DUAL AUDIO POWER AMP,31.00,BDT,yes,ic,,https://electronics.com.bd/ka2206b-ic-2-3w-dual-audio-power-amp
pic18f2550-28-pin-32kbyte-48mhz-microcontroller-18f2550,3815,PIC18F2550 28 Pin 32kbyte 48MHz Microcontroller 18F2550,610.00,BDT,yes,ic,,https://electronics.com.bd/pic18f2550-28-pin-32kbyte-48mhz-microcontroller-18f2550
ic-7406-74ls06-hex-inverter-buffer-driver,3814,IC 7406,50.00,BDT,yes,ic,,https://electronics.com.bd/ic-7406-74ls06-hex-inverter-buffer-driver
attiny45,3813,ATtiny45,156.00,BDT,yes,ic,,https://electronics.com.bd/attiny45
74266-sn74hc266n-74hc266-74ls266-dip-14-pinxnor-gate-ic,3812,74266,62.00,BDT,yes,ic,,https://electronics.com.bd/74266-sn74hc266n-74hc266-74ls266-dip-14-pinxnor-gate-ic
74147-sn74hc147n-74hc147-74ls147-dip-16-pin-encoder-ic,3811,74147,75.00,BDT,yes,ic,,https://electronics.com.bd/74147-sn74hc147n-74hc147-74ls147-dip-16-pin-encoder-ic
74hc10-7410-ic-triple-3-input-nand-gate-ic,3810,74HC10 7410 IC Triple 3 Input NAND Gate IC,31.00,BDT,yes,ic,,https://electronics.com.bd/74hc10-7410-ic-triple-3-input-nand-gate-ic
ic-74136-quad-2-input-exclusive-or-gate-with-open-collector-outputs,3809,IC 74136 Quad 2-Input Exclusive-OR Gate with Open-Collector Outputs,73.00,BDT,yes,ic,,https://electronics.com.bd/ic-74136-quad-2-input-exclusive-or-gate-with-open-collector-outputs
7485-ic-sn74ls85n-4b-magnitude-comparator,3808,7485 IC SN74LS85N 4B MAGNITUDE COMPARATOR,36.00,BDT,yes,ic,,https://electronics.com.bd/7485-ic-sn74ls85n-4b-magnitude-comparator
ttl-logic-ic-nand-74133-ls-family-dip16,3807,TTL-LOGIC IC NAND 74133 LS-FAMILY DIP16,52.00,BDT,yes,ic,,https://electronics.com.bd/ttl-logic-ic-nand-74133-ls-family-dip16
74107-sn74hc107n-74hc107-74ls107-dip-14-pin-ic,3806,74107,50.00,BDT,yes,ic,,https://electronics.com.bd/74107-sn74hc107n-74hc107-74ls107-dip-14-pin-ic
sn74185-sn74185a-bcd-to-binary-and-binary-to-bcd-converter-ic,3802,SN74185,52.00,BDT,yes,ic,,https://electronics.com.bd/sn74185-sn74185a-bcd-to-binary-and-binary-to-bcd-converter-ic
74164-shift-register-ic-dip-14-pin,3966,74164,31.00,BDT,yes,ic,,https://electronics.com.bd/74164-shift-register-ic-dip-14-pin
lm380-2-5w-audio-power-amplifier-ic,3787,LM380 2.5W Audio Power Amplifier IC,88.00,BDT,yes,ic,,https://electronics.com.bd/lm380-2-5w-audio-power-amplifier-ic
lf398-sample-and-hold-amplifier-ic-dip-8-package,3785,LF398 Sample and Hold Amplifier IC DIP-8 Package,99.00,BDT,yes,ic,,https://electronics.com.bd/lf398-sample-and-hold-amplifier-ic-dip-8-package
7407-sn74hc07n-hex-buffer-ic,3784,7407 / SN74HC07N Hex Buffer IC,31.00,BDT,yes,ic,,https://electronics.com.bd/7407-sn74hc07n-hex-buffer-ic
lm350-adjustable-voltage-regulator,3782,LM350 Adjustable Voltage Regulator,110.00,BDT,yes,ic,,https://electronics.com.bd/lm350-adjustable-voltage-regulator
lm2576-step-down-voltage-regulator,3781,LM2576 Step-Down Voltage Regulator,67.00,BDT,yes,ic,,https://electronics.com.bd/lm2576-step-down-voltage-regulator
lm338-linear-regulator,3780,LM338 Linear Regulator,50.00,BDT,yes,ic,,https://electronics.com.bd/lm338-linear-regulator
lm337-variable-negative-voltage-regulator,3778,LM337 Variable Negative Voltage Regulator,57.00,BDT,yes,ic,,https://electronics.com.bd/lm337-variable-negative-voltage-regulator
7404-sn74ls04n-hex-inverter-ic,0660,7404,30.00,BDT,yes,ic,,https://electronics.com.bd/7404-sn74ls04n-hex-inverter-ic
pic-18f4520-8-bit-pic-microcontroller,3722,PIC 18F4520 8-bit PIC microcontroller,1449.00,BDT,yes,ic,,https://electronics.com.bd/pic-18f4520-8-bit-pic-microcontroller
at8951-8-bit-microcontroller,3721,AT8951 8-bit Microcontroller,345.00,BDT,yes,ic,,https://electronics.com.bd/at8951-8-bit-microcontroller
dip-ic-8pin-ua741cn-ua741cp-ua741-amp-lm741-741-dip-8,3675,DIP IC 8pin UA741CN UA741CP UA741 Amp LM741 741 DIP-8,30.00,BDT,yes,ic,,https://electronics.com.bd/dip-ic-8pin-ua741cn-ua741cp-ua741-amp-lm741-741-dip-8
nxp-semiconductors-tda8375a,3624,NXP Semiconductors TDA8375A,415.00,BDT,yes,ic,,https://electronics.com.bd/nxp-semiconductors-tda8375a
pic16f876a-isp-dip28-flash-microcontroller,3623,PIC16F876A-I/SP PIC16F876A 16F876A DIP28 16F876 Nhanced Flash Microcontroller New,520.00,BDT,yes,ic,,https://electronics.com.bd/pic16f876a-isp-dip28-flash-microcontroller
mcp602-dual-op-amp,3621,MCP602 Dual Op-Amp,196.00,BDT,yes,ic,,https://electronics.com.bd/mcp602-dual-op-amp
tda-7297-audio-ic-25w-sound-output,3622,IC TDA 7297 Audio -for Replacement and DIY Projects -25+25 watts Sound Output PMPO,259.00,BDT,yes,ic,,https://electronics.com.bd/tda-7297-audio-ic-25w-sound-output
tda8842-dip-56-tv-processor,3620,TDA8842 DIP 56 TV Processor,334.00,BDT,yes,ic,,https://electronics.com.bd/tda8842-dip-56-tv-processor
original-ic-lm3886tf-zip-11-lm3886-audio-power-amplifier,3505,original IC LM3886TF ZIP-11 LM3886 Audio Power Amplifier,820.00,BDT,yes,ic,,https://electronics.com.bd/original-ic-lm3886tf-zip-11-lm3886-audio-power-amplifier
ams1117-1-8v-1a-ldo-voltage-regulator,3501,AMS1117-1.8V,59.00,BDT,yes,ic,,https://electronics.com.bd/ams1117-1-8v-1a-ldo-voltage-regulator
ams1117-3-3v-voltage-regulator,3481,AMS1117 3.3V Voltage Regulator,15.00,BDT,yes,ic,,https://electronics.com.bd/ams1117-3-3v-voltage-regulator
atmega168pa-au-atmel-arduino-ic-original,3425,ATmega168PA AU Atmel Arduino IC Original,592.00,BDT,yes,ic,,https://electronics.com.bd/atmega168pa-au-atmel-arduino-ic-original
atmega-48-20pu,3426,ATmega 48 - 20PU,261.00,BDT,yes,ic,,https://electronics.com.bd/atmega-48-20pu
microchip-atmega88v-10au-original,3424,Microchip ATMEGA88V-10AU Original,292.00,BDT,yes,ic,,https://electronics.com.bd/microchip-atmega88v-10au-original
atmega168pa-avr-28-pin,3422,ATmega168PA AVR - 28 Pin,511.00,BDT,yes,ic,,https://electronics.com.bd/atmega168pa-avr-28-pin
7810-ic-positive-10v-voltage-regulator-ka7810,3396,7810 IC Positive 10V Voltage Regulator KA7810,26.00,BDT,yes,ic,,https://electronics.com.bd/7810-ic-positive-10v-voltage-regulator-ka7810
tda7293-tda-7293-tda7293v-audio-amplifier-ic,3290,TDA7293 TDA 7293 TDA7293V Audio Amplifier IC,186.00,BDT,yes,ic,,https://electronics.com.bd/tda7293-tda-7293-tda7293v-audio-amplifier-ic
ci-24wc32p-dip-8-20,3256,Ci 24wc32p Dip-8 - 20,46.00,BDT,yes,ic,,https://electronics.com.bd/ci-24wc32p-dip-8-20
top262en-top262-esip-7-integrated-off-line-switcher-best-quality,3253,TOP262EN TOP262 ESIP-7 Integrated Off-line Switcher Best Quality,230.00,BDT,yes,ic,,https://electronics.com.bd/top262en-top262-esip-7-integrated-off-line-switcher-best-quality
93lc56-256x8-serial-cmos-eeprom,3177,93LC56 256 x 8 Serial CMOS EEPROM,39.00,BDT,yes,ic,,https://electronics.com.bd/93lc56-256x8-serial-cmos-eeprom
93lc46-128x8-serial-cmos-eeprom,3176,93LC46 128 x 8 Serial CMOS EEPROM,29.00,BDT,yes,ic,,https://electronics.com.bd/93lc46-128x8-serial-cmos-eeprom
24c04-512x8-serial-cmos-eeprom-smd,3175,24C04 512x8 Serial CMOS EEPROM (SMD),26.00,BDT,yes,ic,,https://electronics.com.bd/24c04-512x8-serial-cmos-eeprom-smd
24c512-64kx8-serial-cmos-eeprom,3174,24C512 64k x 8 Serial CMOS EEPROM,60.00,BDT,yes,ic,,https://electronics.com.bd/24c512-64kx8-serial-cmos-eeprom
24c64-8kx8-serial-cmos-eeprom,3173,24C64 8k x 8 Serial CMOS EEPROM,41.00,BDT,yes,ic,,https://electronics.com.bd/24c64-8kx8-serial-cmos-eeprom
24c32-4kx8-serial-cmos-eeprom,3172,24C32 4k x 8 Serial CMOS EEPROM,24.00,BDT,yes,ic,,https://electronics.com.bd/24c32-4kx8-serial-cmos-eeprom
24c16-2kx8-serial-cmos-eeprom,3171,24C16 2k x 8 Serial CMOS EEPROM,20.00,BDT,yes,ic,,https://electronics.com.bd/24c16-2kx8-serial-cmos-eeprom
24c02-256x8-serial-cmos-eeprom,3170,24C02 256x8 Serial CMOS EEPROM,18.00,BDT,yes,ic,,https://electronics.com.bd/24c02-256x8-serial-cmos-eeprom
24c04-512x8-serial-cmos-eeprom,3169,24C04 512x8 Serial CMOS EEPROM,20.00,BDT,yes,ic,,https://electronics.com.bd/24c04-512x8-serial-cmos-eeprom
24c08-1024x88k-serial-cmos-eeprom,3168,24C08 1024x8(8k) Serial CMOS EEPROM,18.00,BDT,yes,ic,,https://electronics.com.bd/24c08-1024x88k-serial-cmos-eeprom
24c256-two-wire-serial-eeprom-256kbits-8pdip-atmel-corporation,3157,24C256 - Two Wire Serial EEPROM - 256KBits - 8PDIP Atmel Corporation,62.00,BDT,yes,ic,,https://electronics.com.bd/24c256-two-wire-serial-eeprom-256kbits-8pdip-atmel-corporation
ka7818-transistor,3038,KA7818 Transistor,18.00,BDT,yes,ic,,https://electronics.com.bd/ka7818-transistor
ka7815-3-terminal-1a-positive-voltage-regulator,3037,KA7815 3-Terminal 1A Positive Voltage Regulator,19.00,BDT,yes,ic,,https://electronics.com.bd/ka7815-3-terminal-1a-positive-voltage-regulator
ka7808-fairchild-3-terminal-8v-1a-positive-voltage-regulator,3036,KA7808 Fairchild 3-terminal 8V 1A Positive Voltage Regulator,26.00,BDT,yes,ic,,https://electronics.com.bd/ka7808-fairchild-3-terminal-8v-1a-positive-voltage-regulator
tda8954th-hsop-24-tda8954-smd-sop-24,3031,TDA8954TH HSOP-24 TDA8954 SMD SOP-24,1600.00,BDT,yes,ic,,https://electronics.com.bd/tda8954th-hsop-24-tda8954-smd-sop-24
tpa3116d2-dadr-htssop32-tpa3116d2-htssop-32-tpa3116-tssop-ic-chip,3029,TPA3116D2 DADR HTSSOP32 TPA3116D2 HTSSOP-32 TPA3116 TSSOP IC chip 1pcs,370.00,BDT,yes,ic,,https://electronics.com.bd/tpa3116d2-dadr-htssop32-tpa3116d2-htssop-32-tpa3116-tssop-ic-chip
xlsemi-xl4005e1-step-down-ic,2998,XLSEMI XL4005E1 Step Down IC,240.00,BDT,yes,ic,,https://electronics.com.bd/xlsemi-xl4005e1-step-down-ic
lm2596s-adj-step-down-voltage-regulator-ic,2997,LM2596S-ADJ Step-Down Voltage Regulator IC,50.00,BDT,yes,ic,,https://electronics.com.bd/lm2596s-adj-step-down-voltage-regulator-ic
lc6528c-ic,2938,LC6528C IC,206.00,BDT,yes,ic,,https://electronics.com.bd/lc6528c-ic
74hc107n-flip-flop-2-element-jk-type-1-bit-negative-edge-14-dip,2937,74HC107N Flip Flop 2 Element JK Type 1 Bit Negative Edge 14-DIP,46.00,BDT,yes,ic,,https://electronics.com.bd/74hc107n-flip-flop-2-element-jk-type-1-bit-negative-edge-14-dip
sn74ls90n-ic-decade-counter-14-dip,2883,SN74LS90N IC DECADE COUNTER 14-DIP,50.00,BDT,yes,ic,,https://electronics.com.bd/sn74ls90n-ic-decade-counter-14-dip
ta7630p-dual-volume-balance-tone-dc-control-ic,2882,TA7630P Dual Volume / Balance / Tone DC control IC,96.00,BDT,yes,ic,,https://electronics.com.bd/ta7630p-dual-volume-balance-tone-dc-control-ic
74hc83-sn74hc83n-dip-16-binary-full-adder-integrated-circuits-ic-4-bits,2881,74HC83 SN74HC83N DIP 16 Binary Full Adder Integrated Circuits IC 4 bits,36.00,BDT,yes,ic,,https://electronics.com.bd/74hc83-sn74hc83n-dip-16-binary-full-adder-integrated-circuits-ic-4-bits
74hc86n-ic-gate-xor-4ch-2-inp-14dip,2837,74HC86N IC GATE XOR 4CH 2-INP 14DIP,31.00,BDT,yes,ic,,https://electronics.com.bd/74hc86n-ic-gate-xor-4ch-2-inp-14dip
sn74hc76n-flip-flops-dual-j-k-flip-flops-with-preset-and-clear-16-pdip,2836,SN74HC76N Flip Flops Dual J-K Flip-Flops with Preset and Clear 16-PDIP,41.00,BDT,yes,ic,,https://electronics.com.bd/sn74hc76n-flip-flops-dual-j-k-flip-flops-with-preset-and-clear-16-pdip
xl6009e1-boost-dc-converter-chip-smd,1296,XL6009 XL6009E1 Boost DC converter chip SMD TO263,75.00,BDT,yes,ic,,https://electronics.com.bd/xl6009e1-boost-dc-converter-chip-smd
jrc4558-wide-bandwidth-dual-op-amp,2581,JRC4558 Wide Bandwidth Dual Op-Amp,36.00,BDT,yes,ic,,https://electronics.com.bd/jrc4558-wide-bandwidth-dual-op-amp
l7824-24v-1a-positive-regulator,2578,L7824 24V 1A Positive Regulator,15.00,BDT,yes,ic,,https://electronics.com.bd/l7824-24v-1a-positive-regulator
l7808-voltage-regulator-8v-1a,2593,L7808 - VOLTAGE REGULATOR (8V 1A),15.00,BDT,yes,ic,,https://electronics.com.bd/l7808-voltage-regulator-8v-1a
lm339-low-power-quad-voltage-comparator,0377,LM339 Low power quad voltage comparator,18.00,BDT,yes,ic,,https://electronics.com.bd/lm339-low-power-quad-voltage-comparator
sg3524-regulating-pulse-width-modulator-ic,0680,SG3524 Regulating Pulse Width Modulator IC,24.00,BDT,yes,ic,,https://electronics.com.bd/sg3524-regulating-pulse-width-modulator-ic
cd4040-12-bit-binary-counter,0678,CD4040 - 12-Bit Binary Counter,45.00,BDT,yes,ic,,https://electronics.com.bd/cd4040-12-bit-binary-counter
tda7388-ic-power-amplifier-chip,2487,TDA7388 IC Power Amplifier Chip,350.00,BDT,yes,ic,,https://electronics.com.bd/tda7388-ic-power-amplifier-chip
78l09-voltage-regulator,2384,78L09 Voltage Regulator,7.00,BDT,yes,ic,,https://electronics.com.bd/78l09-voltage-regulator
tlc274-ic,2383,TLC274 IC,113.00,BDT,yes,ic,,https://electronics.com.bd/tlc274-ic
pic16f676-14-pin,2382,PIC16F676 14-pin,203.00,BDT,yes,ic,,https://electronics.com.bd/pic16f676-14-pin
icl-7660-ic,2381,ICL 7660 IC,78.00,BDT,yes,ic,,https://electronics.com.bd/icl-7660-ic
cd4046-ic,2379,CD4046 IC,40.00,BDT,yes,ic,,https://electronics.com.bd/cd4046-ic
ta7555p-original-new-toshiba-silicon-monolithic-timer-ic-replaces-nte955m,2378,TA7555P Original New Toshiba Silicon Monolithic Timer IC Replaces NTE955M,156.00,BDT,yes,ic,,https://electronics.com.bd/ta7555p-original-new-toshiba-silicon-monolithic-timer-ic-replaces-nte955m
ams1117-5v-voltage-regulator,1116,AMS1117-5V Voltage Regulator,24.00,BDT,yes,ic,,https://electronics.com.bd/ams1117-5v-voltage-regulator
la4597-la-4597-zip-13-lcd-audio-power-amplifier-ic-integrated-block-circuit-chip,2331,LA4597 LA 4597 ZIP-13 LCD audio power amplifier IC integrated block circuit chip,73.00,BDT,yes,ic,,https://electronics.com.bd/la4597-la-4597-zip-13-lcd-audio-power-amplifier-ic-integrated-block-circuit-chip
cd4023-ic-triple-3-input-nand-gate-ic,2277,CD4023 IC – Triple 3-Input NAND Gate IC,31.00,BDT,yes,ic,,https://electronics.com.bd/cd4023-ic-triple-3-input-nand-gate-ic
tl081cp-jfet-input-op-amp,2276,Juried Engineering TL081CP TL081 High Slew Rate JFET-Input Operational Amplifier Op-Amp IC Breadboard-Friendly DIP-8,40.00,BDT,yes,ic,,https://electronics.com.bd/tl081cp-jfet-input-op-amp
ne5532-ic,2258,NE5532 IC,52.00,BDT,yes,ic,,https://electronics.com.bd/ne5532-ic
tny267-energy-efficient-offline-switcher-power,2237,TNY267 Energy Efficient Offline Switcher Power,99.00,BDT,yes,ic,,https://electronics.com.bd/tny267-energy-efficient-offline-switcher-power
lm317t-1-5a-adjustable-positive-regulator-class-a,2173,LM317T 1.5A Adjustable Positive Regulator Class A,26.00,BDT,yes,ic,,https://electronics.com.bd/lm317t-1-5a-adjustable-positive-regulator-class-a
regulator-78m05-smd-7805,2172,Regulator 78M05 SMD 7805,24.00,BDT,yes,ic,,https://electronics.com.bd/regulator-78m05-smd-7805
stk-4162-power-amplifier-new-authentic-audio-amplifier-dip,2154,STK 4162 power amplifier new authentic audio amplifier DIP,750.00,BDT,yes,ic,,https://electronics.com.bd/stk-4162-power-amplifier-new-authentic-audio-amplifier-dip
stk463-audio-power-amplifier-module-ic,2153,STK463 Audio power amplifier module ic,1148.00,BDT,yes,ic,,https://electronics.com.bd/stk463-audio-power-amplifier-module-ic
stk465-audio-power-amplifier-module-ic,2152,STK465 Audio power amplifier module ic,610.00,BDT,yes,ic,,https://electronics.com.bd/stk465-audio-power-amplifier-module-ic
lm2575-adjustable-voltage-regulator,2151,LM2575 Adjustable Voltage Regulator,62.00,BDT,yes,ic,,https://electronics.com.bd/lm2575-adjustable-voltage-regulator
7806-voltage-regulator-6v,2128,7806 - Voltage Regulator – 6V,16.00,BDT,yes,ic,,https://electronics.com.bd/7806-voltage-regulator-6v
2sa1216-audio-amp-transistor,2116,2SA1216 Audio Amp Transistor,708.00,BDT,yes,ic,,https://electronics.com.bd/2sa1216-audio-amp-transistor
hcf4094b-shift-and-store-bus-register,2094,HCF4094B SHIFT AND STORE BUS REGISTER,36.00,BDT,yes,ic,,https://electronics.com.bd/hcf4094b-shift-and-store-bus-register
nese-556-ic,2004,NE/SE 556 IC,58.00,BDT,yes,ic,,https://electronics.com.bd/nese-556-ic
cd4049-cmos-hex-inverting-bufferconverter,0677,CD4049 CMOS Hex Inverting Buffer/Converter,31.00,BDT,yes,ic,,https://electronics.com.bd/cd4049-cmos-hex-inverting-bufferconverter
74ls51-dual-and-or-invert-gate,1062,74LS51 Dual AND-OR-INVERT Gate,45.00,BDT,yes,ic,,https://electronics.com.bd/74ls51-dual-and-or-invert-gate
lm-7812voltage-regulators,0249,LM 7812Voltage Regulators,20.00,BDT,yes,ic,,https://electronics.com.bd/lm-7812voltage-regulators
tda2002,1038,TDA2002,18.00,BDT,yes,ic,,https://electronics.com.bd/tda2002
tea2025-dip-16-power-stereo-audio-amplifier,1037,TEA2025 DIP-16 power Stereo Audio Amplifier,49.00,BDT,yes,ic,,https://electronics.com.bd/tea2025-dip-16-power-stereo-audio-amplifier
tda2003-10w-hifi-audio-amplifier-ic,1035,TDA2003 10W HiFi Audio Amplifier IC,36.00,BDT,yes,ic,,https://electronics.com.bd/tda2003-10w-hifi-audio-amplifier-ic
tda2025,1034,TDA2025,93.00,BDT,yes,ic,,https://electronics.com.bd/tda2025
tda2030-14-watts-hi-fi-audio-amplifier,0480,TDA2030 14 Watts hi-fi Audio Amplifier,146.00,BDT,yes,ic,,https://electronics.com.bd/tda2030-14-watts-hi-fi-audio-amplifier
la4440-stereo-amplifier-ic,1033,LA4440 Stereo Amplifier IC,71.00,BDT,yes,ic,,https://electronics.com.bd/la4440-stereo-amplifier-ic
audio-power-amplifier-la4508,1032,Audio Power Amplifier LA4508 8.5W 9V 12V ZIP 14 Pin Dual 2 Channels Stereo Audio Board Amplifier IC LA 4508,73.00,BDT,yes,ic,,https://electronics.com.bd/audio-power-amplifier-la4508
